Customer_Id,Employee_Id,Order_Date,Total_Amount
1350,402,2025-08-15 12:03:23,7412.76
1161,412,2026-06-21 01:33:48,97679.04
816,437,2024-10-18 21:27:26,95152.31
1393,402,2025-11-26 10:24:30,38555.5
855,442,2026-01-13 13:27:02,20260.6
756,446,2026-07-19 06:37:26,71808.82
617,426,2025-05-04 00:17:00,86804.59
1143,448,2026-02-08 21:26:55,91076.61
1143,445,2025-01-18 11:52:39,5076.6
911,409,2026-05-19 00:35:53,95176.04
745,413,2024-12-20 01:39:42,77254.29
637,436,2025-08-21 00:19:01,72155.72
1253,423,2025-05-21 03:23:38,31174.93
1304,426,2026-06-23 14:19:51,72631.53
866,420,2025-02-03 04:39:22,24394.42
1061,431,2025-04-07 21:18:58,48825.7
894,415,2025-03-20 21:34:50,63261.26
686,418,2024-10-26 10:46:17,22369.04
944,450,2025-11-28 22:11:32,22901.3
1490,409,2025-05-01 02:36:39,36080.92
1187,438,2025-06-29 16:56:47,10542.28
1429,447,2026-02-18 04:04:30,52318.35
1247,421,2025-10-02 04:54:41,13885.46
1307,409,2026-04-23 10:49:42,8543.5
1178,405,2025-02-17 15:55:46,27253.41
641,407,2025-08-22 02:30:55,75984.39
585,414,2026-07-19 15:08:08,54142.81
1462,414,2025-08-30 12:09:07,42497.22
692,408,2024-12-25 07:45:42,14535.84
833,418,2026-03-15 14:52:35,38048.96
1483,450,2025-04-19 04:04:22,36902.49
508,418,2025-10-31 00:39:32,14993.99
815,403,2025-11-24 14:43:26,45156.51
1324,424,2025-08-25 13:29:10,91516.97
1500,435,2024-12-23 04:24:25,33520.05
813,435,2025-02-26 20:45:59,34471.98
1295,401,2025-07-27 00:27:40,61573.08
674,437,2025-07-28 09:58:58,20076.01
520,406,2026-04-21 12:42:47,59326.22
1460,412,2025-11-06 19:26:57,16277.61
1399,405,2025-07-22 16:22:13,73877.25
761,435,2024-10-18 13:20:34,26460.43
1038,441,2026-04-26 12:07:34,92226.68
1158,450,2025-07-01 09:35:34,15834.56
1317,417,2024-11-08 12:45:02,35293.65
1265,427,2026-02-26 20:15:36,95767.69
1223,444,2026-04-09 23:28:30,60787.31
1221,401,2025-06-11 20:28:42,49124.64
584,427,2026-03-15 23:06:20,47336.68
703,431,2025-10-07 01:35:34,6707.53
1236,434,2026-05-31 21:17:51,35796.16
1351,424,2026-02-08 09:02:52,79422.98
1482,423,2024-09-11 07:38:25,56135.85
798,407,2025-04-20 12:42:34,52558.76
1218,417,2025-03-31 20:37:09,68681.75
1406,415,2025-08-25 04:20:05,48919.41
1056,437,2025-09-08 08:53:10,6165.67
1442,403,2025-05-14 21:58:39,17537.19
1160,442,2024-12-22 01:04:58,60351.79
1134,417,2024-11-29 01:38:31,86776.42
859,434,2025-05-30 16:08:25,96393.78
868,405,2024-12-12 20:11:30,76132.31
789,448,2025-05-11 01:52:20,55597.57
1384,422,2025-10-10 23:45:48,79405.3
637,449,2025-01-03 11:22:25,27457.66
1083,427,2026-05-02 16:05:56,49975.04
1492,441,2026-07-14 19:05:52,96963.32
1385,419,2025-08-31 07:57:51,31916.38
557,401,2025-07-06 00:42:07,69032.91
771,431,2025-01-01 12:59:53,77831.0
927,401,2025-07-11 21:09:00,71147.58
688,435,2026-02-08 23:25:45,61597.19
1245,427,2025-01-13 07:00:36,97835.09
862,450,2026-07-21 07:20:49,57962.17
539,437,2025-12-08 13:57:04,13374.4
548,448,2025-10-14 06:09:33,37077.26
1290,428,2024-11-30 23:32:35,39343.06
747,429,2024-09-22 07:13:27,66750.53
1448,414,2025-04-16 14:41:06,84994.12
798,433,2025-11-30 07:56:25,52411.48
782,438,2026-06-15 00:06:47,66391.77
566,418,2024-09-09 20:26:48,4116.89
1139,422,2026-06-19 06:51:39,92862.98
1278,445,2025-04-01 02:48:13,70284.44
1405,413,2025-01-02 14:10:11,15897.88
972,422,2024-11-15 07:51:08,47608.39
1487,440,2026-03-16 09:20:30,16169.22
1194,407,2024-09-15 13:06:48,64401.02
987,425,2025-07-31 19:05:53,25468.04
1422,415,2025-07-14 19:05:05,62940.49
874,407,2024-10-11 12:33:36,17996.07
1179,438,2026-07-25 09:22:40,8116.88
743,440,2024-12-05 00:46:59,93597.29
1121,447,2025-06-14 13:49:52,29080.26
1205,424,2025-08-17 07:38:07,61797.51
857,437,2026-05-16 09:37:29,93586.99
711,432,2024-08-20 10:12:10,72223.82
1050,408,2024-08-17 12:43:34,99335.01
762,438,2024-12-14 01:52:43,16094.22
1299,439,2025-09-30 13:40:54,99410.58
1265,412,2026-04-28 17:17:48,47042.57
1455,419,2025-03-17 09:56:44,47228.85
881,426,2026-06-16 02:18:49,13090.15
780,417,2025-09-01 00:55:36,11940.05
1264,410,2026-02-27 14:25:31,47516.24
1090,411,2024-09-05 19:31:10,759.46
503,402,2025-07-16 19:28:15,92218.27
1387,447,2024-12-17 14:34:47,68463.84
977,427,2025-02-06 08:36:25,45931.59
1129,448,2025-03-08 11:46:34,98467.83
960,445,2024-08-30 16:38:16,66000.07
625,402,2026-03-30 06:14:48,34302.03
1162,440,2024-11-27 09:55:58,65068.8
1093,435,2025-08-18 19:45:58,32141.92
854,424,2025-06-07 05:17:16,3224.2
818,444,2025-12-21 18:48:24,47683.21
1048,417,2025-05-16 21:39:19,5589.49
926,422,2026-05-20 18:47:48,15698.96
1365,404,2026-06-17 06:45:52,59653.97
1150,437,2024-10-20 06:50:15,28356.81
1096,446,2025-11-03 02:31:57,61999.98
988,412,2025-12-08 22:19:47,80055.09
830,438,2025-02-11 10:59:52,17823.34
1113,401,2025-12-03 17:33:03,79373.36
1144,418,2025-03-07 21:42:28,20824.13
1095,421,2025-07-10 21:12:36,2868.32
936,412,2026-04-25 08:44:04,15892.36
1185,403,2025-07-06 03:48:19,95050.09
758,441,2025-08-09 01:23:16,40710.67
836,409,2024-12-20 13:12:40,13566.82
816,410,2025-03-12 01:33:58,73867.4
1239,445,2024-09-03 05:04:38,97118.8
502,418,2024-09-24 08:17:42,79503.97
1389,412,2025-03-16 09:16:18,82376.25
553,445,2025-03-31 04:37:39,78922.99
1478,417,2024-10-14 05:05:07,96030.02
990,411,2025-03-18 21:28:11,62181.83
1246,409,2025-07-25 04:16:33,91609.85
779,425,2024-12-19 16:24:16,7951.31
1195,434,2026-06-30 21:01:28,30469.45
1022,410,2025-07-23 01:32:08,28936.93
1078,446,2024-08-19 04:55:12,33364.21
859,436,2025-06-15 23:43:41,45094.3
742,405,2025-10-28 14:43:49,39699.11
832,448,2026-03-16 23:21:46,91859.0
829,435,2026-06-14 04:00:56,31102.16
672,439,2024-12-03 12:22:51,30963.77
1111,443,2025-06-08 00:02:44,24551.17
1038,428,2025-02-28 12:07:40,43102.41
589,412,2025-02-09 16:14:42,15261.54
1167,430,2024-09-23 19:25:15,33854.04
778,408,2026-06-16 18:45:02,93087.42
579,409,2025-12-26 12:51:07,20478.38
1156,439,2026-04-17 16:57:34,26361.31
872,404,2024-12-24 17:12:35,96285.64
881,441,2024-10-12 07:06:39,96605.82
944,430,2026-05-16 17:51:51,84032.42
966,443,2025-10-10 15:11:37,58573.94
1363,407,2025-09-30 10:57:12,53020.73
644,415,2025-07-01 13:59:52,33164.92
912,429,2025-03-01 22:40:59,26060.8
1304,443,2026-04-24 12:41:30,70459.9
998,424,2026-01-26 01:19:24,99975.35
946,426,2025-02-13 02:50:42,13261.49
839,435,2025-05-15 12:42:32,61894.81
950,429,2026-05-19 18:05:45,33728.32
838,409,2025-07-13 17:37:55,97136.09
591,437,2025-05-13 04:03:34,11990.84
1051,420,2025-09-18 03:03:39,6747.22
1392,423,2025-12-22 18:56:19,46648.12
846,443,2025-03-22 06:20:41,72548.78
675,433,2024-12-19 12:43:11,3818.86
1357,428,2025-07-29 04:43:16,31438.29
1165,426,2025-05-24 03:17:13,34412.42
1160,415,2026-02-18 06:58:33,97269.95
1034,409,2025-12-20 22:34:14,2594.76
566,420,2025-12-15 11:30:26,87240.35
1456,421,2024-11-26 01:32:52,3329.69
535,413,2024-09-09 16:45:54,29541.24
662,413,2025-08-31 11:26:10,50316.75
1435,410,2024-09-17 09:34:56,19993.47
1500,429,2025-09-30 07:13:50,84661.28
1215,410,2024-11-27 14:13:39,42951.71
863,416,2025-08-28 07:29:05,99208.54
1014,437,2026-04-15 03:18:14,97217.47
993,418,2025-02-01 19:37:25,93516.77
547,426,2025-07-31 06:08:32,21363.7
711,417,2025-08-09 12:47:34,28651.02
736,428,2025-07-06 10:28:36,56516.33
1249,403,2025-10-12 09:20:36,64819.49
893,414,2025-10-07 19:02:19,16244.96
1008,416,2025-02-21 13:08:55,59793.51
857,448,2025-09-28 17:46:10,25625.83
518,428,2025-11-09 11:15:59,37973.16
717,418,2024-09-09 20:33:23,15944.76
856,448,2025-03-17 10:47:10,53567.0
1044,409,2025-11-11 08:46:09,51077.84
1265,402,2025-11-28 22:13:45,69502.53
1166,416,2025-06-14 19:23:58,73545.56
604,450,2024-10-25 00:54:08,14935.58
670,439,2026-01-27 15:47:29,42325.22
1309,414,2025-03-18 07:56:48,17598.41
508,410,2024-09-14 04:39:35,4524.83
1476,438,2026-06-08 02:18:34,5542.78
911,427,2025-06-29 11:58:12,12681.9
1350,409,2026-02-03 19:05:01,5102.54
947,421,2025-12-07 11:55:55,65193.74
1463,411,2026-06-01 18:37:03,5783.27
1431,411,2025-01-24 09:23:43,6714.28
988,401,2024-08-14 20:18:50,1363.73
886,441,2026-07-10 05:21:06,60842.2
956,401,2024-10-05 01:16:26,59093.51
628,404,2025-05-27 20:05:14,91751.59
1007,416,2025-12-14 11:19:27,29585.92
830,440,2026-07-18 20:39:01,68283.48
853,442,2024-11-13 04:44:35,62616.4
785,416,2026-01-11 10:10:29,88028.98
1246,438,2026-03-30 06:24:16,47442.7
1268,433,2024-12-25 12:31:18,89788.86
874,443,2025-01-07 09:10:50,10387.15
680,421,2025-03-27 22:59:05,45468.37
972,418,2025-05-12 14:28:45,58624.93
750,425,2026-07-31 17:46:25,10260.5
832,404,2025-06-20 22:33:15,14625.01
1320,429,2025-02-10 07:12:53,42890.47
1284,415,2026-05-05 23:44:54,81529.61
1221,429,2026-03-14 08:27:50,78457.98
1375,416,2024-08-27 21:19:29,32366.4
791,421,2026-03-18 20:06:30,75050.0
1315,411,2024-08-16 15:11:27,40896.88
619,444,2025-11-05 15:02:43,99175.59
790,444,2024-12-21 19:45:28,86292.01
664,409,2026-08-01 14:35:20,57591.35
1230,410,2025-03-08 11:30:20,23699.05
1141,401,2025-12-18 08:41:35,17123.85
1021,421,2026-03-21 12:16:32,45505.54
1233,420,2025-05-12 09:31:43,74533.67
1461,415,2025-06-15 03:43:14,44600.06
1394,447,2025-06-21 16:15:59,89834.76
1208,437,2025-03-21 20:00:45,30207.64
1312,445,2026-01-11 03:09:54,17815.85
986,426,2026-05-31 01:00:55,67364.87
852,435,2025-11-08 13:59:24,99154.37
1092,421,2024-12-10 02:35:06,52778.9
1356,402,2025-12-09 21:44:46,11282.83
1249,401,2025-07-27 21:05:48,11523.49
1287,430,2024-11-28 20:24:45,63801.44
1394,448,2026-01-31 01:13:23,77993.66
827,424,2026-01-02 05:41:48,19447.77
1115,411,2025-09-02 19:36:13,54943.22
898,415,2025-03-23 15:49:45,17752.48
1296,423,2025-06-08 06:20:07,68894.71
1215,407,2024-11-25 22:24:04,6757.78
508,436,2026-07-09 08:53:48,26277.0
866,406,2026-07-16 12:20:20,80087.28
1192,446,2025-08-09 09:44:53,90603.89
1255,425,2024-12-29 00:41:39,43910.6
1242,447,2026-03-10 04:46:15,83220.39
821,414,2025-09-07 02:36:45,63954.55
1469,404,2025-10-29 21:40:48,50275.32
1270,415,2025-09-21 11:37:11,36008.38
1426,403,2026-04-01 10:48:01,49200.33
981,442,2024-11-06 16:37:48,99778.55
1238,405,2025-12-19 17:23:07,99802.86
752,439,2025-02-13 10:09:44,61161.41
675,434,2025-02-21 21:10:54,46439.3
752,439,2025-01-24 14:27:07,65574.49
1209,448,2025-07-07 04:50:36,40333.89
931,440,2025-04-26 05:16:12,90521.08
761,427,2026-04-26 22:20:42,26495.67
513,424,2025-06-18 08:37:14,61268.56
1105,409,2025-06-15 21:33:42,23801.65
626,427,2026-07-22 12:04:13,81373.69
1438,436,2025-05-05 19:59:04,35851.9
1051,442,2025-06-12 11:04:26,17610.05
1329,425,2026-06-02 20:22:47,64129.51
565,402,2026-04-02 13:58:36,49561.93
1413,430,2025-03-19 22:20:02,85497.69
555,414,2025-06-15 10:20:19,44075.96
1006,412,2024-12-29 18:14:07,3214.26
890,443,2025-04-28 04:22:15,6929.62
510,447,2026-02-04 21:53:37,94057.77
1049,436,2026-06-27 06:27:01,93404.54
1351,419,2025-02-13 08:27:12,90615.08
978,434,2026-06-27 20:03:18,91453.61
1248,433,2026-07-12 07:44:35,3877.1
1326,441,2024-08-17 03:25:16,30357.08
1350,441,2025-01-19 20:01:11,61264.45
557,403,2026-08-01 17:35:30,75917.92
1339,422,2025-01-09 05:41:53,42829.3
1277,447,2026-03-25 17:16:05,31054.15
834,430,2024-08-11 10:27:53,58117.46
730,441,2024-09-03 18:18:08,71449.71
782,440,2024-12-11 01:23:23,79381.52
1474,429,2025-06-25 10:52:07,57900.65
1066,402,2025-01-23 02:02:20,31250.39
1214,450,2025-07-02 12:49:18,18308.97
1244,412,2024-11-17 06:27:02,58833.19
1062,411,2026-05-02 10:03:24,96759.72
1473,429,2025-12-16 09:33:45,64284.0
1251,424,2025-10-23 08:17:57,64633.02
1498,426,2026-02-14 20:58:09,75867.83
736,422,2025-08-26 15:32:50,53559.67
862,450,2025-04-30 05:07:33,23098.89
1194,446,2026-08-07 10:23:57,93799.79
1242,421,2025-02-05 12:10:31,34304.42
1380,403,2025-07-07 07:15:46,85732.41
842,449,2025-04-07 13:08:54,26977.03
1485,414,2026-01-27 01:41:37,37037.06
1387,430,2024-11-30 04:37:48,16798.86
726,427,2026-05-09 07:23:26,66455.76
1056,450,2024-12-10 23:58:23,34773.52
1335,450,2025-07-02 18:52:36,80116.59
848,412,2026-01-30 06:38:14,66908.31
894,410,2026-05-03 03:26:13,68537.19
1265,410,2026-06-10 07:08:28,21077.57
1071,401,2025-09-11 22:31:24,35364.95
721,438,2025-04-26 17:01:24,3764.47
857,437,2024-12-03 09:45:00,93776.86
1172,445,2026-02-18 09:56:37,8616.17
988,439,2024-11-02 13:49:10,44852.74
677,441,2025-12-02 06:15:25,39370.15
1238,423,2025-08-21 12:25:13,82365.01
1174,439,2024-10-31 04:39:51,31292.32
1441,448,2026-04-15 04:52:27,93946.96
885,413,2025-01-17 06:11:01,22010.44
1498,406,2025-08-16 03:42:59,91412.14
723,417,2024-10-06 19:56:03,22459.02
993,440,2024-08-11 00:01:21,49145.5
754,431,2026-02-04 07:55:07,39396.97
803,404,2025-12-30 19:48:20,12329.91
792,413,2026-06-16 12:38:12,69911.51
1334,423,2026-01-10 21:23:55,46509.99
1457,416,2024-08-19 21:26:05,96397.11
944,449,2025-01-13 13:41:49,59505.12
798,440,2024-11-18 17:25:55,96437.14
984,428,2025-03-31 14:59:04,4794.96
509,434,2025-05-07 00:38:40,58734.57
1050,403,2024-08-15 09:06:37,58137.59
1369,425,2026-04-22 01:21:20,1113.27
539,430,2024-12-03 02:28:42,7246.31
1024,417,2026-05-14 00:43:33,14016.39
1024,443,2025-11-15 05:50:08,88159.68
1182,411,2025-10-29 01:22:03,20592.29
1252,413,2024-10-08 20:49:10,68885.15
528,448,2024-11-04 22:29:39,83248.66
1446,447,2024-12-21 11:49:34,54839.65
1177,431,2026-02-14 11:18:59,16444.75
1183,422,2026-03-02 05:09:00,50689.58
975,404,2025-07-21 09:57:20,25627.25
1204,419,2026-07-28 18:08:19,9058.87
747,433,2025-06-12 05:11:33,6668.5
1215,428,2026-05-02 22:15:56,44402.48
1260,431,2025-11-18 10:22:56,80228.45
923,430,2024-12-07 12:29:10,14644.81
698,438,2025-01-03 10:53:28,93135.54
681,447,2024-12-11 16:18:27,68448.38
967,440,2024-12-26 08:31:45,8685.19
1339,447,2024-09-12 22:30:00,67992.17
1484,432,2025-04-18 23:28:47,44051.47
754,435,2026-03-22 18:31:36,43403.96
1249,444,2025-09-18 01:23:07,24618.82
1281,426,2024-12-14 04:15:04,99930.76
702,428,2026-03-16 02:02:06,71046.91
1170,431,2025-10-14 21:17:30,60137.25
1473,437,2026-04-11 11:33:05,14336.19
1303,446,2025-02-01 01:30:45,66060.88
912,429,2025-01-23 02:20:39,45634.37
597,447,2026-07-13 05:55:12,46535.48
946,431,2024-11-12 03:49:37,68529.99
647,422,2024-10-30 20:54:01,30284.89
1370,436,2025-08-23 22:42:05,23187.01
1134,426,2025-04-16 21:53:56,25066.22
780,446,2025-09-25 14:38:45,32675.87
695,423,2026-02-02 19:20:41,4244.64
861,440,2025-12-14 15:40:50,69304.96
542,440,2025-07-12 18:02:54,80232.97
864,417,2025-12-25 18:35:53,93458.09
1464,409,2025-06-02 09:59:55,34753.95
1445,419,2025-01-10 22:18:44,74397.09
1330,406,2026-02-02 21:37:00,91064.72
537,432,2026-05-29 11:48:43,46077.24
887,449,2025-12-23 22:07:10,96107.09
985,429,2025-05-04 00:10:16,33161.36
1165,422,2026-01-08 06:43:45,59166.24
745,421,2025-01-27 07:19:29,4164.17
1462,410,2025-05-24 21:54:45,80494.15
1108,401,2025-07-15 07:33:51,2117.48
853,401,2025-01-17 18:01:00,68600.26
1301,447,2024-12-18 08:46:01,79393.19
1485,420,2025-04-24 04:27:33,82634.72
890,428,2025-02-06 14:36:34,20323.18
1273,421,2025-01-09 11:38:29,65096.98
711,441,2025-01-17 10:16:44,58902.56
1165,416,2024-08-18 09:25:38,92863.09
502,434,2026-06-22 10:51:21,15530.06
1228,403,2025-10-30 18:55:40,51787.26
1464,428,2024-12-30 05:36:40,94339.75
820,416,2025-08-27 17:04:07,7040.28
1474,434,2025-06-11 06:58:13,75311.54
680,433,2025-02-09 00:58:41,16353.35
1195,426,2025-01-02 17:39:00,41841.89
611,440,2024-08-18 19:53:43,80388.74
930,436,2025-05-10 09:35:05,50859.3
702,426,2025-04-07 08:19:25,35028.07
732,417,2025-12-28 12:17:59,21498.12
1395,414,2025-02-23 19:49:14,11591.49
1266,406,2025-09-03 12:03:28,76538.47
560,421,2024-08-10 01:13:14,15280.87
1233,415,2026-02-13 08:33:44,36526.47
535,433,2026-01-04 18:00:27,8927.72
1138,436,2025-10-17 06:24:33,73802.77
1297,448,2025-04-11 11:06:29,22170.57
958,410,2026-05-29 18:52:13,72903.06
758,449,2025-05-17 09:18:10,70862.29
1021,434,2024-10-06 06:07:26,56937.76
1242,406,2025-01-04 04:26:55,4111.65
1354,422,2025-04-07 15:47:31,88040.33
1235,444,2024-12-22 01:04:56,23806.13
1496,422,2026-02-02 18:07:10,85649.22
1213,421,2025-09-27 20:46:25,34330.2
1063,447,2025-03-20 08:15:13,35168.56
1164,431,2024-11-28 15:55:34,15284.88
503,423,2025-01-02 07:26:23,65836.92
1032,433,2024-12-12 23:25:59,64261.39
993,444,2026-02-05 20:07:29,54885.08
783,436,2026-05-25 18:14:32,45546.83
1380,444,2026-02-02 07:07:26,44577.97
899,440,2026-06-01 15:38:38,70808.66
979,419,2025-06-11 22:32:53,49252.97
953,442,2025-05-10 18:39:15,35700.05
1294,449,2025-02-22 03:30:30,31517.95
749,435,2025-05-31 18:52:16,42538.01
528,446,2026-08-01 06:22:13,5543.24
1045,440,2025-11-24 06:10:25,16112.99
1357,422,2026-01-14 09:51:34,43537.98
1151,421,2026-07-28 23:34:43,74147.19
1237,402,2024-11-02 05:18:17,49740.14
1107,427,2024-11-16 17:45:06,82792.13
1293,435,2024-08-10 09:11:34,53417.99
1348,427,2025-07-14 02:47:26,53694.88
1168,441,2024-09-06 03:52:54,15771.33
1141,431,2025-01-26 13:03:07,94806.74
1043,408,2024-10-07 19:03:47,91840.49
1344,447,2025-09-18 20:21:30,60727.55
1037,425,2026-02-10 20:08:54,68978.49
1340,439,2024-08-17 07:52:07,43909.66
1354,446,2024-09-26 04:47:27,57905.08
512,447,2026-05-11 09:40:34,63059.19
1477,410,2024-12-19 15:50:45,16650.93
1139,434,2026-07-14 06:05:17,77170.09
1143,435,2024-11-29 04:43:48,17798.86
886,413,2024-08-21 21:25:45,42581.41
1428,423,2025-06-25 08:41:19,71814.29
665,422,2026-02-23 21:08:14,50713.32
1111,409,2024-09-20 10:18:07,67353.52
1001,437,2025-09-19 15:27:17,70707.06
965,402,2024-11-27 04:15:51,69060.26
996,421,2025-05-29 04:28:15,2510.69
1131,411,2025-03-27 14:37:29,60766.14
921,432,2025-03-09 16:16:11,87818.38
565,444,2025-10-04 02:44:16,31376.03
750,404,2025-02-14 06:21:03,64776.26
1133,410,2025-05-19 04:24:20,58419.57
562,434,2025-09-21 23:03:57,65872.24
709,449,2024-12-26 03:39:17,24799.72
865,420,2025-03-16 08:31:32,42660.37
681,414,2026-05-28 16:22:20,88208.98
672,445,2025-07-04 13:55:13,81016.96
639,438,2025-11-04 17:43:07,4217.25
1353,425,2025-07-10 02:34:10,954.93
1433,417,2024-12-26 16:31:20,16290.29
1364,424,2025-07-22 18:51:06,71736.64
750,434,2025-10-04 10:59:31,98208.04
968,406,2025-12-04 04:52:23,42496.09
825,447,2025-02-14 18:41:39,67754.93
671,425,2026-05-29 20:39:48,92287.45
708,406,2025-09-16 22:43:10,47165.0
940,421,2026-01-20 14:35:24,24516.5
508,425,2025-09-21 09:02:57,74912.6
1283,450,2025-05-21 11:21:37,45244.48
978,405,2025-03-29 01:27:18,94791.83
1053,419,2024-08-18 23:09:34,59432.6
1101,429,2026-07-31 02:29:26,44953.82
1168,415,2024-11-27 07:04:05,42744.07
1162,444,2024-11-06 00:39:35,96673.85
1167,423,2025-09-14 18:45:33,93158.08
1434,419,2025-09-09 00:13:36,27293.49
730,405,2025-05-18 22:39:45,67639.71
1085,423,2024-08-17 18:48:14,57765.69
569,419,2025-11-05 21:44:41,33941.54
1230,413,2025-09-09 13:06:39,7585.65
666,426,2026-02-01 01:40:21,18205.09
538,436,2025-12-07 11:34:05,78110.75
629,426,2026-03-03 13:32:05,79762.99
545,443,2025-01-20 23:08:54,34276.33
1005,414,2025-12-25 13:19:40,6988.41
769,401,2024-09-18 10:46:26,87722.29
995,410,2024-10-24 17:11:48,21016.48
895,426,2026-03-04 20:12:49,82454.44
1481,445,2025-03-30 13:02:28,19670.18
527,442,2025-01-11 07:25:43,89507.33
1089,435,2025-02-21 09:37:55,80818.04
1352,419,2025-04-22 03:04:15,94837.72
1158,430,2025-02-11 23:37:10,54427.38
1414,423,2025-09-26 06:15:02,43911.42
950,446,2026-03-19 14:14:40,98057.56
1252,403,2025-09-21 14:06:40,6021.23
1260,449,2025-03-04 09:22:59,562.11
1365,448,2025-06-08 04:50:31,25514.34
785,416,2025-07-20 16:06:39,55901.58
1319,415,2024-10-01 10:34:13,21799.78
845,441,2026-05-17 01:50:26,81217.48
1032,412,2025-08-12 05:25:24,82803.11
1246,416,2025-06-14 23:48:44,30358.31
568,440,2025-05-04 23:22:09,22167.15
509,431,2024-08-08 10:54:49,77538.89
975,416,2025-01-01 09:30:03,89271.4
656,442,2024-11-28 23:02:16,29172.5
770,436,2026-07-23 10:40:02,87587.66
1353,450,2024-10-15 22:05:58,26588.62
584,406,2024-11-11 19:56:03,16650.53
532,409,2026-05-01 21:24:28,81281.42
733,408,2025-02-15 22:49:25,66085.17
1322,409,2025-12-11 07:02:38,28010.13
1380,418,2024-09-17 18:52:12,69571.24
1071,425,2025-02-15 07:38:30,34603.99
714,426,2025-08-11 15:50:35,61503.63
1436,415,2026-04-05 01:33:29,70028.52
838,446,2026-04-07 17:15:35,72743.8
1053,405,2025-05-06 08:43:06,80821.59
1379,437,2026-01-01 16:43:35,45597.65
930,404,2025-10-12 09:23:26,72720.95
1485,424,2025-06-07 11:47:35,39568.92
1260,443,2024-12-14 16:35:02,1599.67
578,419,2025-07-24 12:06:35,87281.89
995,434,2025-09-15 08:00:51,35338.75
1008,423,2026-08-07 08:39:56,9316.26
537,407,2026-05-07 19:51:25,84471.95
844,448,2024-12-28 06:12:00,87481.1
1411,442,2025-08-15 18:54:12,45765.84
723,402,2024-08-11 11:42:46,60532.16
978,444,2024-10-04 11:45:38,28427.05
1353,412,2025-01-01 14:52:18,24820.4
834,436,2025-07-28 09:21:53,72419.98
725,450,2025-02-15 14:11:20,26859.5
996,402,2025-04-24 11:47:23,17835.56
753,443,2024-11-15 21:48:42,43777.52
1003,447,2025-09-17 02:22:31,79462.73
856,402,2025-12-19 18:43:04,63845.19
1122,411,2025-11-14 19:14:39,75636.02
753,445,2025-11-14 01:59:40,14276.71
589,422,2025-04-25 16:33:43,92709.64
854,406,2025-05-09 20:26:32,56296.02
981,434,2024-11-04 07:06:22,98692.81
766,423,2025-04-03 10:15:34,16935.3
1372,430,2024-12-09 19:36:29,90662.94
1268,405,2025-09-30 17:16:18,76544.21
575,423,2024-11-10 04:21:34,4232.2
773,415,2026-04-01 07:33:29,77631.61
1313,423,2025-10-12 00:40:47,18129.72
947,442,2025-10-08 00:21:19,99177.71
736,428,2026-06-24 15:04:42,60859.31
713,410,2025-03-14 04:01:52,86745.08
1140,426,2025-08-15 06:49:09,73248.55
578,423,2025-06-16 09:22:54,37050.47
1108,401,2026-07-02 23:36:32,67256.01
874,417,2026-03-19 08:08:24,52289.06
1076,433,2026-06-12 11:52:05,18054.5
686,401,2025-02-06 05:33:10,95706.57
1170,422,2026-04-16 18:14:04,63461.01
629,432,2025-03-25 18:50:57,46182.6
924,430,2026-07-11 11:32:24,32879.83
1098,403,2025-04-21 07:07:21,92661.45
946,449,2025-12-30 09:33:50,12362.28
604,422,2026-01-19 12:40:38,77179.14
1071,430,2025-08-26 07:09:05,46694.2
757,435,2024-09-03 12:13:25,2329.24
903,428,2025-03-15 05:02:07,88829.91
1341,438,2025-10-29 23:57:21,3778.98
937,402,2024-10-02 04:56:32,36182.55
1372,443,2026-03-28 03:08:07,23563.85
586,442,2026-02-08 00:59:21,35442.09
1028,445,2024-11-26 22:45:26,12505.0
1158,406,2024-09-13 11:24:16,92221.88
768,427,2025-01-11 04:15:44,17736.88
996,441,2026-01-29 01:19:23,22423.17
766,447,2025-02-27 05:26:23,93803.85
865,405,2025-09-19 09:18:48,92808.17
510,435,2026-06-05 06:24:10,34177.62
855,432,2025-07-01 09:55:27,98325.03
585,435,2024-11-26 16:32:52,50452.56
988,410,2025-02-21 14:27:10,40454.51
930,417,2025-05-15 14:52:37,81955.57
1234,428,2026-06-05 08:18:03,28663.61
1044,448,2025-08-11 09:48:52,40721.39
805,404,2025-07-10 12:03:17,44918.76
1169,425,2026-07-19 10:46:30,29904.99
1148,427,2025-12-28 15:21:48,46920.23
1023,402,2025-02-23 18:10:55,81956.61
957,442,2024-11-27 02:55:46,34004.61
1374,418,2026-06-01 04:49:25,51000.42
1222,445,2026-06-30 18:40:44,90963.54
959,448,2025-02-05 08:21:44,64763.84
614,410,2026-02-17 03:53:08,8131.26
836,413,2025-11-29 12:02:25,54830.97
1333,414,2025-08-16 16:59:31,22738.95
1310,405,2025-09-12 23:25:05,73485.98
771,433,2026-05-24 00:31:05,19037.39
1027,415,2026-07-25 05:48:41,29285.56
746,431,2025-12-13 06:21:34,81052.82
835,409,2026-04-02 01:49:50,75516.9
988,437,2026-01-28 07:38:01,5837.95
564,427,2024-08-08 16:47:50,35972.47
664,408,2026-07-11 01:57:03,5144.99
1346,445,2025-04-04 04:30:10,49429.41
900,403,2024-09-06 12:33:31,41323.34
1395,424,2024-10-14 23:51:54,53120.17
693,437,2026-07-14 19:14:54,21676.81
1029,431,2025-01-27 02:47:18,1870.25
695,436,2024-09-11 11:44:25,83460.94
