Order_Id,Product_Id,Quantity,Unit_Price
1979,208,5,46816.83
2969,234,4,41294.53
3688,225,3,26783.3
2983,291,2,24403.51
1323,288,2,20723.61
2927,299,5,8218.23
1237,271,4,18052.74
3658,250,4,29941.49
2145,270,1,23366.85
2810,217,2,37086.23
4085,217,4,3826.18
1730,203,2,49379.15
1956,208,5,28175.96
3773,285,2,29353.12
1957,282,5,2669.07
4358,294,2,7275.18
5658,271,3,12162.27
1176,289,1,34493.95
3087,292,3,15580.97
3864,288,3,25713.85
2756,208,2,24055.2
1496,294,4,10689.8
4031,217,5,33272.28
1172,235,4,12035.0
4803,203,1,43458.69
2829,299,5,39526.16
1193,208,5,17532.02
2974,204,2,28869.76
4309,231,3,20216.27
5565,274,5,24425.78
1129,265,3,43712.69
4259,204,5,28389.98
1333,277,5,5444.76
5585,255,2,33916.21
3665,294,3,25143.95
1471,255,1,14759.28
2403,284,3,10043.37
2085,219,2,36957.72
3110,294,5,365.98
1453,294,4,49724.77
2305,224,1,447.57
1282,299,1,26181.45
2009,226,5,31951.31
5577,220,3,35331.48
1129,236,1,15912.89
1339,271,2,961.55
1474,227,3,5699.6
4021,232,4,4432.87
2462,295,3,6618.16
1596,300,5,12758.94
5420,204,4,36972.38
1631,201,4,43648.78
2922,267,2,20592.04
2202,268,3,4241.43
2927,289,5,3620.81
2815,232,2,8175.11
3443,262,5,38774.13
3407,281,1,39690.99
2606,206,1,13588.78
5894,297,4,10885.77
2322,282,4,270.11
1175,273,1,47743.32
3663,237,3,13157.41
5042,253,5,1379.68
3659,213,2,37098.42
4680,273,3,38863.69
1290,278,3,21701.04
1716,280,1,11526.02
2925,297,2,49514.14
5669,265,5,17750.97
3710,299,2,15711.81
1610,226,5,22893.39
1102,259,1,49873.76
2976,271,2,5317.74
1170,219,2,22068.47
2145,250,2,31488.5
2986,227,2,47210.43
3798,285,1,46391.97
1821,233,5,32868.62
5285,234,5,13086.1
5085,281,5,8202.32
3383,280,4,4618.64
4878,213,2,47376.03
3433,234,5,16254.4
4305,275,2,27128.64
5886,214,4,22352.24
5927,284,4,48650.19
5177,268,5,14044.8
2492,218,4,46477.9
4735,220,5,33164.02
2528,267,5,21487.66
3495,236,5,40046.7
5071,291,1,41393.6
5038,295,2,39204.73
5639,236,1,30633.46
1226,261,1,2594.7
1428,232,2,11487.93
1378,277,4,3623.91
4394,264,1,40739.08
5865,250,3,25980.42
2889,299,5,45602.83
3475,276,4,7100.1
1899,286,3,1007.73
4703,214,1,37456.1
1883,243,3,17212.62
4160,226,4,9711.94
5177,209,3,184.89
3285,233,2,8223.39
5912,223,1,20702.21
5863,257,4,26790.05
4353,248,3,31212.27
1564,203,1,12075.35
1190,253,3,27208.38
2913,285,4,4985.33
2700,208,2,35011.25
4449,292,1,42787.69
2872,251,2,8584.65
2308,292,3,34039.45
2314,261,3,36270.17
2060,277,2,232.37
2847,238,2,25390.23
3575,238,2,11384.15
1317,227,4,35305.62
4178,278,3,20468.73
4451,298,1,22232.1
3854,239,2,35867.25
4045,215,5,16503.84
2974,286,2,11794.87
5111,231,2,47870.18
1017,271,5,38456.25
1618,243,2,7726.69
1581,206,1,44305.64
1913,215,4,24585.84
1088,228,2,5738.53
3310,278,1,9050.79
1725,253,5,23063.59
2905,250,4,24029.17
3053,221,5,1395.98
4419,242,1,17926.22
1500,202,2,37662.24
4207,290,5,38109.7
4068,234,4,35132.2
2196,260,2,15012.34
5750,223,3,21435.62
4843,282,3,29716.99
3327,203,1,31463.81
2456,256,3,24848.44
3475,268,4,22032.7
1833,216,1,37936.2
1833,215,4,9992.03
4497,265,2,14430.95
1979,253,5,14144.98
2307,280,2,5982.84
4382,287,2,47524.71
4264,236,3,19402.04
2252,292,1,26340.84
3665,216,4,5802.31
3879,290,5,47709.66
1963,225,4,12002.02
2365,283,5,12545.28
5829,237,1,48603.22
2685,291,3,45411.91
3775,290,3,2834.91
3515,228,4,49824.6
2268,246,2,10618.15
2474,225,2,19311.89
3768,258,4,25136.4
5394,233,2,8999.36
5100,286,4,49733.24
1194,250,4,17044.84
5795,210,1,31310.17
5797,213,4,3832.72
3875,252,3,27304.34
5014,245,1,33468.09
1696,275,2,2183.88
1907,272,5,4876.65
4941,272,4,5614.35
3171,240,2,304.34
3495,234,3,1014.57
5281,249,3,41916.45
3201,246,4,2419.43
2535,292,5,12249.24
3155,299,2,34638.82
4004,249,1,24564.67
4847,282,2,16299.54
2328,270,4,24938.84
5187,286,1,23231.93
3671,282,4,34155.22
2138,277,4,29874.57
2796,201,3,37467.0
2139,213,1,21165.31
3069,241,5,23957.7
4448,290,3,19003.17
5408,212,5,40030.34
5170,209,1,44678.01
1389,215,4,33359.25
5347,250,1,48883.62
2321,234,4,7253.16
3080,298,5,28916.62
5881,284,2,10626.22
3689,205,2,38010.61
2374,226,2,17951.33
5510,249,4,37972.28
1614,237,2,7760.11
1039,202,4,42737.28
3245,235,4,13447.52
1576,219,4,12731.51
2675,298,3,3439.87
5132,268,3,38856.06
4454,217,2,4532.51
5260,290,2,38377.93
4728,283,4,41723.69
5031,215,2,37079.56
2612,220,2,34996.11
1476,282,5,31729.28
3749,235,2,45540.87
1337,237,1,13624.7
1721,237,5,7078.4
2506,277,1,30365.46
2111,265,4,27625.27
4675,258,1,6586.61
1059,243,3,22266.86
3901,217,4,27411.16
1698,226,3,42281.69
5749,273,4,28690.82
5877,297,3,2488.73
2667,295,3,24351.25
2703,256,1,46234.23
1671,243,1,25344.27
1454,248,4,41712.44
2206,248,3,49747.77
3087,282,5,20051.95
1321,270,5,42048.79
5087,250,4,48892.91
2753,291,5,45231.6
1897,251,3,30391.73
5951,299,2,931.52
4803,240,3,49329.5
1662,237,4,7255.24
3406,238,1,18768.8
1923,207,3,711.5
3369,263,2,32059.39
3930,222,5,19149.94
1109,261,4,40819.05
5201,299,2,46276.61
3578,206,5,37850.92
2573,299,1,33440.87
1079,247,4,10037.22
2950,252,2,3722.17
2434,279,2,153.65
3457,293,3,6095.32
2804,254,3,33841.78
4557,227,5,42710.88
4824,233,3,40452.98
1903,213,5,2661.51
5859,248,1,30058.91
2747,266,4,28727.33
2821,230,2,7638.82
3201,229,4,3280.15
2277,260,5,24213.87
3021,231,3,26690.28
4742,285,4,14285.74
5662,266,2,7133.95
5978,223,2,9950.99
2126,239,5,37923.68
1380,295,2,3274.72
4294,298,3,40252.08
2549,215,4,19173.47
3661,298,3,34036.67
4072,205,5,9316.32
5319,220,2,35534.14
2776,258,2,35078.92
4341,236,2,30671.55
5218,283,1,37864.94
2102,255,2,49031.19
3786,250,1,8790.87
5933,284,2,19603.74
5091,257,2,17447.32
4022,252,2,24595.8
4568,208,2,8921.66
1927,283,4,20545.91
5975,242,3,28183.02
3917,261,2,10087.02
5241,253,5,21375.23
1544,298,4,38771.16
5397,232,1,6203.8
3143,219,5,15732.08
4042,296,1,45207.84
5577,202,2,44876.89
4042,251,1,17109.26
1635,202,1,32742.56
3916,243,1,30707.91
1255,212,1,8117.97
1552,267,2,10708.53
3095,227,2,19772.76
4926,204,4,44582.94
2903,285,3,3990.97
5148,218,1,47593.86
1763,274,2,15300.89
2309,291,3,40183.05
1238,291,5,38855.21
4082,247,5,13635.57
5441,245,5,47216.2
4515,202,1,49487.47
4300,213,3,48635.09
2776,218,2,18507.14
4592,233,1,41639.68
3030,207,2,12796.65
2479,296,3,40334.62
5396,298,3,11570.82
1192,284,1,47509.88
5413,217,3,5545.84
4950,265,2,47507.63
4225,261,2,36699.85
3988,251,5,12324.03
5310,277,5,40784.15
2021,262,1,10785.66
5773,249,4,45482.99
4608,296,1,8895.31
2794,218,1,48726.28
5189,260,1,1754.16
4770,254,2,41892.31
2173,208,1,49279.07
5812,239,5,14028.47
4228,221,4,14052.08
3826,215,1,21296.73
4774,233,4,42255.28
2068,285,2,28075.57
3966,267,1,33711.02
3159,274,5,17033.31
1722,263,3,17609.68
4316,282,3,30484.22
1536,210,3,36142.76
4969,247,4,22825.48
4833,231,1,42153.82
5649,275,4,36846.07
5961,256,5,41124.98
2194,268,5,20653.42
3899,247,3,31456.68
5232,277,5,4496.58
2863,279,4,680.25
2456,235,3,33118.09
5716,254,3,30078.68
4067,230,4,1192.19
3558,277,4,15138.99
2946,278,2,27450.26
4947,215,5,31249.3
3116,269,5,25556.62
3025,290,3,8529.76
5882,276,4,32880.25
2593,291,3,11551.97
3540,204,5,15249.27
4578,254,4,38573.33
2551,216,1,13665.98
2773,212,2,47321.96
2066,220,4,14966.24
4558,230,3,35775.38
1840,232,4,36905.76
4384,208,4,22079.69
4535,252,4,16144.26
2354,240,3,6981.59
2411,293,1,14121.29
3537,255,3,14375.87
1849,269,4,39833.85
4764,256,5,17940.05
2318,296,1,43665.41
1068,278,3,8862.76
5120,203,1,45368.17
2193,279,2,48821.84
3005,241,3,46074.42
1428,227,1,38196.99
3503,275,1,25493.17
4701,289,3,40412.54
1518,234,5,26351.84
1297,246,3,11156.46
4150,225,1,8352.82
4724,210,5,19863.56
4867,266,5,4667.69
3964,246,3,31994.52
1194,232,1,12756.01
5330,277,4,19951.33
4258,213,1,37747.45
1570,201,5,40366.61
3411,245,2,19911.19
5499,227,1,23373.55
2429,217,3,30449.23
3993,289,1,27124.24
3737,246,1,10891.01
3824,223,5,21933.23
5935,203,3,44768.82
5413,300,4,28612.7
3225,290,1,28634.33
2693,297,5,16471.16
2293,214,5,46297.0
3192,264,2,41328.03
4455,284,2,12584.26
1413,230,3,39597.88
2341,261,5,40310.73
2404,201,3,44133.1
1825,266,2,14369.74
4551,230,1,36509.9
5077,269,5,38868.48
5476,255,5,4586.38
5260,294,1,9622.66
4248,276,4,9410.06
3834,285,4,35182.25
4468,209,5,8776.58
2159,246,2,32461.29
2051,281,5,42552.61
2325,201,4,47885.84
1868,209,3,46327.12
1078,239,4,29204.75
1552,255,4,35184.18
2600,278,2,20739.4
4071,281,1,7708.22
5421,266,5,11446.98
5288,219,3,29799.98
5569,271,2,4697.19
1831,250,2,9218.61
5414,228,2,46265.37
1804,294,1,21689.3
4504,235,5,39887.81
2102,239,5,36951.15
5995,255,1,48847.54
5217,207,1,46537.46
4308,230,5,24821.43
5132,296,4,9629.71
4570,215,4,29518.72
3634,294,5,20259.07
1074,209,2,5255.75
3329,251,4,21536.55
3727,262,2,42465.13
2394,217,3,22050.24
3191,256,2,32278.24
4578,206,1,17712.63
3063,237,3,13633.62
3813,261,2,1360.16
5336,213,5,13885.75
2767,212,4,4231.05
5135,292,2,36538.93
5241,203,5,7471.01
1754,208,4,33791.39
3191,222,4,17679.61
4618,218,4,37107.49
5180,250,1,39077.02
1909,248,3,32743.04
2642,208,1,5928.66
2043,204,2,22467.86
2589,228,3,28688.78
3839,289,4,12857.88
2977,290,3,3862.06
2746,272,2,33249.38
1482,264,1,17653.28
4399,262,3,32334.95
2566,286,4,5541.74
2792,288,2,47724.73
2880,278,2,30879.24
2303,221,2,2033.02
1115,236,3,312.48
3597,223,4,2449.18
5257,234,5,4252.3
2067,242,1,4401.8
2770,290,4,6594.66
1026,207,2,10171.21
4173,276,2,34918.06
5555,203,5,21670.72
1707,276,5,8935.29
2796,210,4,27472.85
3357,202,5,5615.42
4567,202,4,9278.3
3814,274,4,18156.47
5359,287,2,9588.84
4891,245,3,4193.27
2483,292,4,2590.26
5687,207,3,44808.25
1269,288,1,13019.0
5372,261,3,24043.38
2661,272,5,40203.62
3548,241,5,46695.64
2664,276,3,4304.94
5603,273,4,39817.11
3905,273,2,25480.25
4612,266,1,376.16
5917,202,5,13803.71
1657,281,1,3769.55
1368,232,5,15539.43
5075,250,5,49110.09
2606,297,4,5449.72
2928,208,3,21915.2
1026,291,5,36508.22
5963,220,4,11852.57
5193,252,2,38798.07
2530,282,5,24599.53
3784,217,1,45141.62
3480,208,5,38574.14
5303,272,1,19323.05
1837,222,3,16792.68
1771,208,5,32047.73
1520,214,5,25220.99
3436,222,4,32133.61
5543,246,5,6713.14
1428,265,3,35668.8
4636,211,3,29053.09
2340,285,4,21904.85
1967,282,5,33500.0
2061,219,5,26725.67
5697,273,1,7579.91
5440,254,4,13513.89
3732,265,1,14582.64
5076,217,2,40525.96
3759,227,1,47144.25
5709,258,1,6480.02
5037,228,3,38322.55
5362,287,5,49209.07
1695,291,5,26107.04
1298,204,1,16890.54
5887,247,2,45632.69
5906,206,3,4714.25
1671,222,2,36970.59
4487,263,4,7192.31
2732,235,2,28181.43
5205,273,4,32051.79
4129,217,3,18178.37
2502,264,1,18308.02
3446,239,5,15394.87
5674,207,4,12048.03
5714,215,5,39239.64
1305,229,2,47688.67
2907,246,3,11029.96
4199,269,2,36502.58
1041,230,1,30889.48
3368,291,5,16055.52
1504,272,5,41316.75
2566,257,5,21548.93
3260,262,5,26828.49
2551,201,4,1337.39
3101,203,4,15157.46
3741,204,5,9548.36
4583,206,4,8325.57
1905,267,5,30224.6
1507,298,3,27355.79
1165,238,3,9678.72
3454,270,5,39829.55
5066,270,3,14213.12
2574,229,5,46596.47
1131,201,4,19949.7
4089,251,2,12153.29
1689,205,1,17958.37
2144,261,4,25194.13
4365,270,3,18059.88
3080,237,4,33136.92
3515,270,4,8181.63
3669,296,1,31834.09
4437,286,2,17996.49
2569,287,4,14679.21
2706,274,1,34570.77
5917,215,5,29166.58
2935,224,3,38410.2
1940,285,2,29954.5
2345,277,2,40107.07
2099,231,4,46694.55
3490,290,4,28153.5
3164,272,1,31234.35
1744,210,5,36283.01
2989,273,1,22621.7
3652,210,2,5545.7
4201,225,4,49688.38
1426,288,3,24553.98
3132,229,2,15457.51
3803,298,3,15096.84
1563,264,2,30570.04
2052,268,4,29241.58
2260,213,2,46731.63
5681,293,1,12352.27
2183,236,1,176.02
2108,240,2,37858.16
3369,274,3,43059.57
2685,217,1,15160.8
4238,299,2,41171.22
3819,227,4,23300.56
2470,295,3,23449.89
5949,268,4,42261.87
2066,207,1,28865.72
2688,212,4,25889.68
5123,247,4,2918.24
1222,300,4,19188.84
1307,203,5,25304.76
2760,212,4,20729.46
4838,283,4,44046.71
5710,228,3,26617.35
5667,237,1,31276.99
3498,299,5,19371.84
4277,278,1,48648.59
3969,224,2,4366.17
5819,266,1,458.59
5831,294,2,44819.01
3272,213,2,41735.44
3374,204,5,7673.55
1193,203,2,39189.93
1541,271,2,5289.63
5055,226,2,43007.91
3668,291,4,48347.9
4735,238,4,46069.05
2453,268,2,6820.14
5123,261,2,34035.63
4964,245,1,49724.5
5718,272,1,25005.19
5372,233,3,27534.96
5628,262,1,5193.25
3811,272,2,7986.24
2960,222,3,8042.16
2085,227,5,33045.07
4069,286,4,5652.26
4146,244,5,31457.12
5032,243,3,29827.33
1673,292,5,43220.2
2481,290,1,35563.67
2781,227,4,28787.34
5107,287,4,28397.87
5689,298,1,13082.8
4401,217,2,45293.67
4250,206,2,37444.65
5863,295,1,1018.19
5287,212,2,1161.26
2518,244,5,35512.65
1606,290,4,4473.04
1200,275,4,46821.06
5273,227,1,28437.05
1081,254,5,26598.0
3529,234,1,31732.32
1911,203,2,11754.0
1467,276,1,45059.97
3634,249,4,48630.2
5692,294,5,45684.51
4548,283,1,11472.59
2495,286,2,36686.71
1830,242,1,48580.41
2306,297,1,22274.34
5183,287,4,849.23
3519,242,2,20251.55
5669,286,1,36261.02
1970,210,5,41932.25
2579,300,4,45639.49
4612,201,1,23590.28
4793,250,5,26516.12
2379,288,3,49604.86
5150,230,3,18974.04
3188,248,4,36290.01
5103,217,1,5362.62
2144,273,3,17510.23
3502,229,4,44063.77
4016,238,1,28736.81
2515,272,4,48126.22
1206,239,4,42997.21
4837,295,3,9292.8
1799,213,2,3434.21
1401,208,3,34064.42
5824,232,3,41596.88
3049,228,3,14495.18
3622,296,1,5244.31
5214,237,4,46596.01
1130,258,5,3157.92
4308,295,2,17040.4
1910,282,4,16995.92
4148,215,1,20808.17
3601,250,5,20402.29
5908,279,5,41087.85
5019,282,1,4627.14
5988,218,2,14424.41
1592,282,3,15462.02
3330,296,1,17481.7
3188,285,1,3795.1
3655,224,3,41783.94
1510,216,4,24240.08
2241,202,4,47298.05
4411,278,1,9085.52
2639,243,1,44628.65
1161,218,2,4174.06
5696,214,2,20794.02
1062,254,3,24396.38
1132,263,5,661.87
3133,286,3,17680.39
2924,273,2,10615.06
5061,246,2,25310.23
1722,283,2,29706.33
1816,215,5,10092.89
5186,290,2,32631.08
2678,212,3,15922.77
3344,260,2,2098.64
2181,214,5,17878.69
3621,236,3,37909.9
5719,285,2,43909.17
2396,273,3,48324.1
4190,251,2,17813.09
3846,254,3,10610.87
1387,204,2,19316.92
1202,290,1,16337.7
3006,285,1,14200.98
3806,284,2,24646.62
2321,283,4,44622.97
1013,283,3,7093.42
5623,256,4,2258.01
4566,293,4,1472.11
3518,252,2,40634.41
3273,262,5,24850.11
3896,219,1,34058.49
3869,280,2,43592.89
3513,238,1,36424.95
3964,217,5,4908.76
1193,239,1,37836.93
2447,216,2,10721.41
3236,210,2,49867.76
5316,229,1,9513.59
4718,221,3,6464.47
1225,238,3,6668.45
2683,253,1,15090.02
5970,269,5,30760.32
4099,241,2,45303.22
2113,224,4,48914.62
2531,263,2,42763.3
4538,280,2,32139.54
2490,227,5,6259.6
4591,300,5,39328.04
3252,230,5,35498.98
2133,239,4,23934.65
2074,290,2,46022.92
4630,254,4,7826.95
5801,279,1,16272.52
2579,284,5,25792.27
3197,221,5,1540.89
5547,231,5,24207.54
5844,214,2,43870.17
1579,257,3,29067.61
3102,264,5,26071.56
2168,232,4,5422.47
2533,223,4,9081.07
2068,221,3,33516.0
3311,227,2,39629.39
3426,290,3,10664.78
4737,256,1,24348.2
1856,242,1,28707.67
4331,245,4,27215.06
5850,247,4,49399.29
2295,219,3,44439.99
1010,250,5,13270.76
4409,214,2,22806.25
2489,293,2,21690.79
3634,226,4,13218.75
1608,247,4,3737.72
4236,289,2,31445.01
5912,267,2,1275.92
5480,282,3,22936.72
1748,259,2,46532.27
3001,283,3,3160.19
1305,296,3,19109.64
3077,289,5,15489.69
1025,254,2,36003.69
2759,253,4,12574.19
1412,252,5,9035.65
1525,265,4,32117.83
2659,290,5,31703.06
1957,294,4,10564.36
1894,228,3,12037.87
5636,209,2,36334.19
4064,222,4,24696.65
3939,261,5,3772.5
3642,272,2,10089.22
3217,289,3,8669.04
1840,262,4,6865.56
1365,241,2,21171.52
1632,206,3,12242.55
2988,248,3,24069.51
2355,252,4,45681.39
3468,210,1,4036.95
1691,202,4,26807.35
2631,269,3,36412.54
3333,226,3,37928.39
3677,215,4,13669.35
1949,289,1,46409.69
5481,227,2,25221.57
1452,202,5,15481.52
3876,256,2,40340.8
4397,253,1,6934.61
2452,254,5,16783.89
5026,211,4,46979.42
5478,219,2,1002.02
4902,237,5,27857.47
2663,216,3,3537.66
4474,238,4,43818.86
4449,260,3,16230.02
1514,227,2,48111.54
3538,291,3,45990.94
5433,225,3,32412.16
2507,242,5,12024.15
4050,207,2,13082.73
4257,238,5,20754.3
4137,240,2,17539.98
4277,230,3,18049.14
2959,207,5,43243.88
2568,267,5,39835.26
5867,292,1,26917.95
1775,245,5,39112.63
2537,265,1,15541.45
5547,249,5,36181.65
4536,290,5,711.29
3496,296,2,35991.57
4651,293,2,24793.29
2884,227,5,1034.54
3997,238,4,13562.8
1680,266,2,13638.33
5701,210,4,9090.01
4414,225,3,40372.66
2090,287,1,49917.16
2374,283,3,7826.36
4129,204,4,43782.76
3822,251,4,35370.52
2331,226,5,37189.19
1590,204,1,9568.92
2512,217,1,39857.57
5061,245,1,7972.65
3536,201,1,30286.91
5177,207,3,19583.11
5743,241,1,2714.65
3026,295,4,21604.47
1159,225,5,23689.55
1741,205,3,6096.93
2907,202,1,11341.12
4627,240,1,5537.27
1131,233,3,9737.03
4639,238,5,19599.95
2951,221,1,28369.41
2770,284,3,25801.74
2201,203,1,7548.45
5711,289,2,6525.72
4865,246,5,20646.17
3063,223,4,36925.85
1244,218,3,11783.99
3211,275,4,29258.85
2399,208,4,20006.31
3278,283,4,38302.52
4478,213,2,32155.17
2266,256,2,17093.24
2443,297,3,36955.49
5407,207,1,22515.23
4290,274,3,35391.28
5648,243,1,23014.65
5983,203,1,25517.75
3347,270,4,12878.03
5863,286,1,31459.34
1115,208,4,4659.8
3535,281,4,24105.4
1377,230,5,44851.16
4323,233,5,40042.98
5001,252,1,32260.71
1247,262,2,41430.89
1685,240,2,16396.71
4427,204,3,39755.52
4569,254,5,48838.24
3109,251,3,961.8
5028,203,1,1911.48
5902,293,2,6953.49
4923,251,4,29830.99
4699,248,3,25105.35
3901,203,2,48829.61
3858,236,5,19327.43
1170,290,3,13510.32
5665,270,4,34574.27
3940,215,1,16509.01
4008,235,2,11809.75
1472,213,5,34418.85
5345,264,5,35904.44
1097,255,1,47495.36
1524,224,4,13011.87
1455,289,4,15613.89
2881,226,4,3124.86
4481,252,4,21452.63
5889,210,4,21122.89
3544,203,1,4692.27
5124,290,5,40989.36
5368,255,2,49918.94
5867,297,2,19759.41
3059,206,2,40205.49
1910,264,3,48113.95
2316,265,4,22425.09
1748,226,1,17979.65
2890,255,2,24490.1
2239,213,3,5433.56
3322,279,1,18381.41
3845,272,1,28944.99
4018,221,5,48740.88
2530,286,4,49469.64
5678,292,2,34746.65
5686,271,1,39165.81
1467,249,2,44710.17
4364,212,2,27115.74
5013,230,3,45083.91
2825,293,4,12562.93
1621,297,4,25827.37
1811,235,1,30537.35
5741,288,1,16215.76
4781,230,1,46695.56
4273,243,2,24679.2
2372,253,3,7125.09
3247,215,2,8491.69
2766,221,5,47166.28
3214,269,2,36736.9
3339,224,2,7472.07
2410,209,2,1261.14
5233,221,4,42883.63
1826,205,5,25762.87
1185,276,5,46661.72
3545,240,2,38690.67
2802,270,3,33387.53
3101,283,4,11072.25
2863,284,5,14295.49
4579,231,3,10162.24
4379,293,3,43793.06
3368,286,4,11197.61
1183,220,5,6540.24
1134,275,4,12605.04
4667,256,3,48969.07
1848,252,1,14500.44
2881,234,1,8705.93
1137,246,4,29057.75
1923,256,1,41754.22
3872,257,2,44794.61
4918,262,2,3808.02
3728,276,4,21865.48
3598,234,1,30715.33
2861,247,5,28479.77
2904,209,3,10255.44
3784,212,3,34633.79
3962,232,4,30041.76
2464,216,1,27651.14
3589,231,5,35417.32
4531,267,4,2106.8
1852,286,3,19378.06
5904,292,2,6625.17
1420,251,4,18900.81
2261,296,2,24798.19
4694,239,3,34937.36
2862,265,3,45082.74
2442,257,5,45805.9
3440,289,3,38068.37
3187,247,5,22743.05
4617,278,2,16301.03
4295,232,4,42566.89
4914,247,3,23003.7
5069,279,3,42717.42
1416,250,1,18104.23
4173,289,4,28632.19
5208,203,5,36983.9
3476,236,5,13426.12
1560,298,2,48237.02
5013,252,1,29124.23
4315,268,5,26540.75
4521,237,1,44774.88
2080,256,4,37934.63
3845,292,4,1700.51
2970,236,5,162.54
2919,244,4,8359.29
5887,232,4,34274.44
3268,223,2,8797.14
5361,285,4,48185.77
2501,296,3,40710.64
3605,260,3,39259.56
5213,289,4,48432.26
4089,230,5,33484.99
5588,274,5,8339.7
5300,228,5,3915.1
4934,230,4,39843.43
4978,202,1,2099.05
5802,228,1,28481.0
4478,292,1,23781.01
1148,256,2,6346.51
2502,245,2,44316.13
4972,296,3,2411.48
2588,240,3,5871.34
5376,263,3,42655.59
2618,261,5,40491.08
2134,214,2,39422.99
3105,284,3,27963.82
1872,294,1,14809.2
5559,233,2,5015.24
5425,248,2,10900.9
2664,294,4,25332.57
1783,222,1,40158.84
1223,248,4,179.44
2210,222,2,9371.82
1876,205,2,6159.81
5823,223,4,35002.71
1925,215,5,10572.46
3537,209,4,26527.29
3973,271,5,2008.88
1138,210,2,4279.21
1578,286,3,31785.39
4596,211,3,42425.32
5326,273,3,2032.24
3235,267,3,12181.11
4686,300,3,48974.02
1531,257,5,29562.74
2870,230,1,38020.19
3681,218,4,46084.0
5315,273,5,40543.53
1393,247,3,3105.02
4761,251,4,42420.76
4371,274,2,24528.41
4683,221,3,34114.9
5124,286,2,35871.7
2730,217,1,7859.44
1461,268,2,12245.54
3532,256,2,2601.07
2666,270,1,20709.48
4396,257,3,5333.23
1316,268,5,25019.44
3091,267,1,46640.78
1851,233,4,23154.92
5697,212,3,4401.03
2319,220,2,36967.45
3798,272,3,3637.51
2861,230,2,39589.93
4968,245,4,10243.92
3199,239,4,3738.57
1711,237,5,34951.92
2859,249,1,39629.06
1688,243,4,42961.1
3157,231,5,28330.49
5887,300,4,40370.97
2548,220,1,13062.59
5637,244,2,17411.39
1523,288,5,13359.61
1699,294,3,37115.73
4810,259,2,9659.09
2948,230,4,258.73
1393,296,4,43176.75
2346,214,1,31609.98
1403,277,2,25720.63
2100,262,3,43430.47
5978,282,3,9246.97
5526,216,1,16987.13
5777,240,4,17680.87
1557,205,3,47696.79
2738,252,4,14395.19
5323,298,2,10944.85
5591,297,3,32724.43
5822,209,4,22850.68
4627,229,1,35688.73
1826,226,4,16814.56
4811,211,5,34975.78
4799,224,2,30264.16
2214,204,1,49715.54
2408,242,3,42269.57
5600,295,2,21729.06
2118,271,4,4952.22
5364,213,5,21999.26
1563,286,5,32289.48
2106,292,5,16945.74
2380,266,2,1106.39
2759,275,5,22032.78
4017,294,5,34686.22
5411,252,4,39695.27
4881,203,2,3267.92
5675,259,1,11288.16
3125,261,4,9984.89
1315,274,2,30857.92
5427,206,3,16498.23
2480,201,1,11667.93
3007,262,1,20181.41
4723,232,3,47090.78
1752,281,3,49599.36
5588,271,3,39606.76
2972,226,4,23226.57
1937,247,5,13469.45
1576,283,4,827.55
3304,264,1,15337.6
5242,233,3,46852.9
3697,256,1,38737.31
2764,209,1,31780.49
3166,300,2,6758.06
1870,284,2,42568.16
2121,281,3,13971.46
3109,222,5,14077.47
1740,283,5,47280.23
3912,278,3,39167.74
1293,226,1,24911.27
5573,239,5,14946.52
4913,266,4,47927.52
2453,228,3,47830.58
2641,266,5,32720.92
2335,234,4,29608.55
2049,297,1,10092.15
1754,291,2,20524.24
5832,225,2,17201.44
1578,263,3,22863.12
2371,270,2,21499.65
1083,203,3,15355.09
5497,204,5,23887.24
5289,249,2,20557.98
5204,228,5,40889.86
3108,211,3,3167.96
2636,287,4,35304.25
4914,213,1,8819.92
5091,249,3,6322.39
4641,249,2,4750.24
5491,251,4,25506.83
4579,297,3,39015.49
2108,287,1,31202.77
3031,288,5,39409.01
5134,231,2,28383.84
5547,294,4,5267.61
2515,278,3,31726.54
4125,229,4,27044.33
2928,251,1,22393.62
2788,253,3,41476.15
1824,263,4,31543.52
2605,274,5,19864.12
1137,217,1,38986.02
3039,267,4,15460.58
2660,285,5,35775.55
1008,297,4,46791.77
2986,238,1,26266.56
2670,209,3,289.18
4332,221,2,9580.49
4914,284,1,3793.07
1433,203,5,24034.09
1208,227,2,29789.33
2073,209,1,30399.94
3237,219,1,42099.69
2182,226,5,26039.86
5297,291,4,1653.37
2425,239,5,49966.74
4123,201,3,39391.04
1576,212,1,10925.09
2643,249,3,49064.07
4613,252,5,23940.16
3853,290,5,15236.03
2322,202,3,17702.36
2955,289,5,17963.25
5219,259,2,41006.93
3556,272,1,22034.62
3161,294,1,47815.87
1285,231,4,8485.52
2701,254,2,8327.85
5714,219,4,10641.45
4211,253,3,30532.63
3794,206,3,48256.22
4741,258,1,36836.82
4583,256,3,5353.47
4582,274,5,20998.9
4986,280,2,18439.71
4545,229,3,3450.69
4691,284,2,25696.98
1493,227,2,5991.97
5374,228,3,19551.7
3657,235,2,28827.91
2297,201,3,24162.35
3518,290,4,27240.85
2762,256,1,42684.0
1440,223,5,49085.82
5921,268,2,33176.2
1375,246,1,30957.29
2851,225,5,15203.0
2621,263,3,16982.38
1349,253,4,43186.19
3985,227,5,43252.58
4749,300,2,3154.23
