Order_Id,Payment_Date,Payment_Method
1429,2025-09-29 03:26:29,Debit Card
1294,2024-08-17 17:57:13,Net Banking
2374,2025-04-02 00:22:54,Debit Card
4461,2026-04-29 18:48:54,Net Banking
2780,2025-05-15 16:16:32,Cash
4942,2024-11-19 09:44:24,Net Banking
4321,2024-10-19 16:56:27,Debit Card
2614,2024-11-18 09:21:01,UPI
2763,2025-01-24 15:40:38,Net Banking
2430,2026-03-25 19:08:45,Net Banking
3475,2024-12-14 23:50:36,UPI
1399,2024-09-04 23:45:22,Debit Card
1372,2025-06-19 01:38:33,Debit Card
3949,2025-08-26 02:22:58,Net Banking
5226,2026-03-26 20:21:25,Net Banking
5895,2026-07-31 02:22:05,UPI
1110,2025-01-04 21:59:19,UPI
1564,2025-12-28 01:14:48,UPI
4773,2025-09-09 06:55:17,Net Banking
3411,2025-03-29 07:18:00,Cash
5620,2025-07-21 07:44:32,Net Banking
2858,2024-08-28 16:39:41,Credit Card
1826,2024-10-15 19:37:08,UPI
1544,2024-12-11 14:21:21,Cash
2402,2025-04-19 20:11:25,Credit Card
3256,2026-07-29 16:35:57,UPI
3497,2025-01-02 06:27:38,Debit Card
5942,2025-10-22 22:45:01,Credit Card
3474,2026-06-09 03:42:49,Debit Card
2967,2025-03-17 05:57:52,Credit Card
3280,2026-07-20 08:34:52,UPI
5636,2025-09-17 21:15:45,UPI
1978,2025-09-13 14:41:29,Credit Card
2631,2025-07-18 03:11:37,Credit Card
2871,2025-11-22 05:27:43,Net Banking
1808,2024-10-08 12:51:51,Cash
1431,2025-11-21 00:44:50,Debit Card
2038,2025-05-31 13:00:33,Cash
5647,2026-03-23 06:28:50,Cash
2396,2024-10-12 23:47:35,Cash
4188,2025-04-10 18:07:06,UPI
5355,2025-05-23 09:31:42,Debit Card
5652,2024-09-08 13:58:28,Cash
1487,2026-04-29 15:21:00,Debit Card
1329,2025-09-12 19:31:10,Cash
1936,2025-09-30 02:04:25,Net Banking
1207,2026-05-28 23:54:17,Credit Card
1602,2025-06-21 01:36:07,Net Banking
3755,2025-09-20 20:09:25,UPI
5978,2025-06-26 11:21:09,Cash
1903,2026-04-23 00:18:29,Net Banking
5569,2025-12-16 10:33:03,Debit Card
4067,2026-05-27 17:29:05,Net Banking
5772,2025-09-25 23:28:27,Debit Card
4082,2026-02-26 08:39:18,UPI
5177,2025-05-27 22:29:09,Debit Card
1023,2025-06-17 03:23:43,Net Banking
5814,2026-02-28 13:30:29,UPI
2678,2025-08-09 12:54:19,Cash
1344,2025-02-25 08:54:13,Credit Card
5651,2026-01-31 19:33:44,Cash
1907,2024-08-13 21:59:46,Net Banking
2718,2026-03-28 22:44:44,Debit Card
5322,2025-08-16 19:33:16,Net Banking
5062,2025-04-25 13:00:03,UPI
3213,2024-08-09 06:34:02,Net Banking
5087,2025-09-27 18:27:21,Credit Card
4874,2025-02-11 22:24:23,Debit Card
3870,2024-11-26 16:55:06,UPI
3011,2025-02-26 09:01:12,Net Banking
5884,2025-08-01 04:50:25,Net Banking
4270,2024-10-29 16:47:09,Net Banking
3815,2025-05-31 19:52:30,UPI
1623,2025-07-19 07:11:46,Net Banking
3411,2024-09-23 10:32:41,Cash
3720,2026-01-15 12:11:08,Net Banking
1093,2026-07-27 00:25:14,Credit Card
4284,2024-12-01 23:49:41,Net Banking
5372,2025-06-15 00:42:16,Debit Card
5962,2025-05-20 08:46:29,Cash
2940,2024-12-30 09:29:38,Credit Card
3443,2024-12-31 02:27:13,Credit Card
3918,2026-04-08 08:47:40,UPI
5445,2025-07-08 21:31:37,Cash
2278,2025-05-15 06:08:38,Net Banking
5779,2025-04-17 11:30:00,Debit Card
3805,2025-08-20 19:22:49,Net Banking
1243,2025-11-02 10:33:36,Credit Card
1909,2025-08-12 19:15:51,UPI
4252,2025-02-17 07:06:28,Cash
4212,2026-04-10 09:16:24,Cash
4531,2024-10-20 22:22:28,Credit Card
3685,2026-03-04 20:26:24,Credit Card
3033,2024-09-06 23:24:21,Credit Card
2746,2026-01-29 00:15:33,Credit Card
2101,2024-12-17 10:36:43,Cash
5902,2025-09-02 00:51:43,Credit Card
5560,2025-07-23 01:51:35,Credit Card
1696,2025-06-11 11:27:22,Debit Card
2716,2025-02-18 08:25:16,Credit Card
4924,2024-10-30 21:02:49,Debit Card
5977,2026-08-04 04:18:40,UPI
2744,2025-10-22 08:58:31,Cash
2581,2024-09-15 22:12:41,Credit Card
4024,2025-10-19 05:00:54,Cash
2789,2026-07-15 11:30:14,Credit Card
5949,2026-06-09 06:41:44,Credit Card
5693,2026-02-24 13:53:23,Cash
3328,2026-07-17 15:16:11,UPI
2943,2026-01-23 06:56:25,Debit Card
5916,2025-06-02 08:07:25,UPI
1921,2025-01-06 03:43:52,Credit Card
5120,2025-07-23 16:43:51,Net Banking
1892,2024-11-16 23:54:17,Credit Card
5052,2025-01-03 18:01:36,Credit Card
3048,2026-01-14 01:23:10,Cash
1792,2026-07-11 21:29:11,UPI
5447,2025-11-30 07:20:34,Cash
5491,2026-05-02 17:14:30,UPI
2559,2026-04-24 13:22:49,Credit Card
2640,2026-02-20 16:45:01,Cash
4557,2025-09-20 02:28:02,Debit Card
2634,2025-07-23 19:30:20,Net Banking
3873,2026-03-24 10:52:25,UPI
5619,2026-02-07 21:05:44,Debit Card
3666,2026-01-09 04:20:21,Debit Card
1404,2026-08-04 09:50:48,UPI
1128,2026-07-02 21:30:34,UPI
3579,2025-09-12 02:17:16,Debit Card
3485,2025-08-07 01:47:40,Cash
5705,2025-10-22 15:08:30,Credit Card
2016,2024-08-28 07:31:56,Net Banking
3241,2025-12-29 22:13:36,Cash
1128,2024-09-19 13:56:53,UPI
3591,2026-04-17 16:13:21,Debit Card
1416,2026-07-28 03:08:32,Net Banking
5294,2025-01-10 18:28:15,Cash
1522,2025-02-17 17:01:07,Debit Card
5422,2026-05-06 14:34:34,Debit Card
3394,2024-08-24 16:41:36,Credit Card
5623,2025-03-28 21:41:44,UPI
5815,2026-06-22 03:46:20,Cash
4953,2026-02-05 22:17:25,Credit Card
3674,2024-11-16 18:52:48,UPI
4790,2026-04-30 23:55:56,Credit Card
2032,2025-02-15 15:43:16,Net Banking
5869,2024-11-10 01:08:19,UPI
3700,2025-06-04 23:37:12,Credit Card
2022,2026-01-20 18:51:32,Credit Card
1203,2025-02-04 09:05:20,Credit Card
1480,2024-12-23 08:17:42,Credit Card
1153,2025-09-06 09:18:53,Debit Card
5242,2026-05-08 16:34:33,Credit Card
3969,2025-11-15 02:59:44,Cash
4017,2026-06-30 05:42:35,Cash
1594,2025-06-21 08:33:43,UPI
4288,2024-09-16 11:44:18,Credit Card
1339,2026-03-02 08:12:16,Debit Card
1886,2025-11-28 21:09:51,Cash
1845,2025-09-17 13:50:05,UPI
5208,2026-03-06 03:36:19,Debit Card
1518,2025-03-24 21:43:14,Cash
5698,2026-02-23 07:36:54,Credit Card
1130,2025-09-01 21:34:01,UPI
1416,2025-11-11 16:48:47,Cash
2759,2024-11-27 22:57:25,Cash
4095,2026-01-30 23:50:48,Cash
3369,2024-10-04 03:28:19,Cash
1832,2025-10-27 16:10:33,Net Banking
4809,2024-12-27 09:46:55,Debit Card
4865,2025-04-18 14:06:14,Net Banking
5853,2025-01-28 21:38:28,Credit Card
3664,2024-08-29 19:08:14,Credit Card
1126,2025-08-05 13:39:20,Net Banking
5477,2026-02-27 07:12:53,Debit Card
1123,2024-09-10 13:45:13,UPI
2857,2024-09-15 02:19:59,Cash
2745,2024-10-11 20:59:00,UPI
1338,2026-03-10 16:46:14,UPI
1669,2025-05-31 14:28:57,Cash
1002,2025-12-06 17:08:46,Cash
5371,2025-08-17 21:11:12,Net Banking
5091,2026-02-20 10:00:04,Cash
3187,2026-06-04 20:49:06,UPI
2368,2024-10-19 17:06:13,Net Banking
5142,2025-12-05 00:30:04,Debit Card
3760,2025-08-23 15:14:55,Credit Card
2699,2025-08-01 10:56:25,UPI
1606,2025-09-20 20:50:03,UPI
4248,2024-10-31 02:40:28,Net Banking
2311,2025-08-21 01:18:22,UPI
2729,2026-04-06 08:47:12,UPI
2203,2026-05-16 10:48:48,Debit Card
3368,2026-02-15 22:30:40,UPI
5256,2024-09-14 08:35:04,Cash
1263,2025-05-21 06:35:23,Credit Card
4575,2024-10-13 02:25:43,Net Banking
1672,2025-03-18 13:26:05,UPI
2264,2025-11-30 06:44:45,Debit Card
4706,2026-02-01 02:19:07,Credit Card
5872,2025-07-25 19:47:03,Credit Card
3189,2026-08-06 23:50:05,Cash
4456,2026-03-06 15:13:02,Net Banking
4462,2026-06-28 16:43:59,UPI
5954,2025-12-17 06:43:05,UPI
1703,2025-04-28 12:43:01,Debit Card
1264,2025-01-23 09:37:41,Net Banking
1422,2025-10-03 17:16:43,Credit Card
4563,2024-09-20 11:47:53,Net Banking
2190,2025-10-28 04:37:50,Net Banking
2897,2026-01-02 03:23:23,Net Banking
1848,2025-05-14 04:43:44,Credit Card
3393,2026-04-14 22:24:28,Credit Card
4340,2026-05-09 13:17:12,UPI
2070,2026-05-17 18:50:36,Cash
2984,2025-05-07 08:51:08,Credit Card
2708,2026-07-15 19:13:59,Cash
4706,2025-12-08 20:57:44,Net Banking
4148,2025-02-23 15:31:56,UPI
3232,2026-07-30 17:57:01,UPI
2787,2025-07-25 02:34:04,Debit Card
5195,2026-06-23 19:07:16,Net Banking
4858,2026-06-29 08:04:51,Net Banking
1636,2025-05-04 00:11:16,Credit Card
1760,2025-05-31 13:16:36,Credit Card
2487,2024-10-02 03:06:19,UPI
1512,2026-02-16 07:25:14,UPI
2310,2025-10-11 21:00:29,Debit Card
4825,2026-01-21 06:50:18,Net Banking
2705,2025-10-30 05:18:19,Debit Card
5402,2026-05-22 07:17:15,UPI
4359,2026-02-26 15:41:06,UPI
5873,2026-01-10 22:45:11,Credit Card
1716,2024-09-07 13:26:38,Credit Card
4544,2024-11-18 07:59:35,UPI
2995,2025-05-01 21:46:58,UPI
1018,2025-12-09 22:51:09,Debit Card
2880,2024-09-24 05:49:04,Net Banking
3204,2025-03-10 15:08:12,UPI
1162,2024-11-02 21:01:03,Cash
4535,2024-12-06 11:56:08,Cash
3007,2024-11-11 07:20:58,Debit Card
3209,2024-10-05 15:48:02,UPI
1615,2025-04-07 09:24:32,Net Banking
2709,2025-11-27 04:56:17,Debit Card
3988,2025-10-31 00:32:02,Net Banking
5724,2024-11-13 19:57:13,Credit Card
5716,2025-11-07 06:12:57,UPI
5128,2026-04-26 13:48:04,Cash
1858,2025-04-28 05:52:37,Cash
3990,2025-01-31 03:33:41,Debit Card
1203,2026-01-12 11:14:38,Credit Card
3788,2025-04-08 14:36:55,Net Banking
2772,2025-07-27 16:37:01,Credit Card
4288,2025-04-28 18:11:33,Cash
1450,2025-10-30 09:27:42,Cash
5397,2024-12-20 18:28:10,Debit Card
1601,2025-01-06 17:37:35,Net Banking
4923,2026-05-29 21:55:23,UPI
2333,2026-07-25 08:13:58,Debit Card
3638,2026-08-02 16:03:37,Net Banking
1543,2025-07-10 05:48:22,UPI
3687,2024-12-31 12:21:37,Credit Card
3119,2026-01-12 23:28:12,Net Banking
4888,2025-12-19 07:26:31,Debit Card
4840,2025-04-17 15:29:42,Credit Card
4337,2024-12-29 00:50:33,Net Banking
2315,2025-12-19 07:04:45,Cash
3474,2025-08-30 05:47:35,UPI
2781,2024-12-19 13:58:37,Cash
5881,2026-07-26 14:34:19,Net Banking
4395,2025-02-15 13:33:18,Net Banking
1028,2024-12-07 01:51:08,Cash
1476,2025-06-28 23:26:26,Net Banking
3853,2025-01-10 21:48:42,Net Banking
5335,2025-12-24 06:49:36,Net Banking
5622,2025-04-03 19:45:04,Debit Card
5107,2025-02-24 07:24:17,Credit Card
2481,2026-07-14 17:21:34,Debit Card
3613,2025-08-05 15:15:30,UPI
2638,2024-11-04 02:14:33,Cash
3843,2025-07-17 17:13:36,Debit Card
3504,2026-07-08 15:29:34,UPI
5657,2026-07-28 00:10:12,Cash
3268,2025-12-26 11:24:50,Net Banking
2703,2025-07-27 04:10:08,Cash
3270,2025-05-12 18:00:48,Cash
1386,2026-03-09 13:03:38,Credit Card
5120,2025-02-19 18:14:36,Cash
4364,2025-04-20 09:39:35,Debit Card
1947,2026-03-01 19:43:11,Credit Card
4464,2026-01-21 16:43:08,Debit Card
1257,2025-08-06 21:42:31,Credit Card
4304,2025-12-29 02:59:12,Debit Card
3033,2024-10-07 07:11:57,Debit Card
4574,2025-07-02 17:13:20,Credit Card
4560,2026-01-10 00:17:55,UPI
2042,2025-12-22 21:22:22,Credit Card
2417,2025-09-18 02:28:03,UPI
4572,2026-03-27 00:02:08,Debit Card
4045,2025-05-29 02:15:15,UPI
4248,2025-01-29 22:37:34,Net Banking
5199,2026-07-26 10:42:19,Debit Card
4851,2026-04-06 14:11:22,Cash
2299,2026-04-01 17:11:33,Credit Card
2179,2024-09-04 19:46:40,Debit Card
5830,2025-07-09 23:29:55,Debit Card
1725,2025-12-21 03:12:14,Debit Card
4896,2024-12-15 16:55:29,Debit Card
4437,2026-05-07 02:56:04,Net Banking
2984,2026-01-02 03:10:19,Credit Card
3300,2025-05-07 15:27:47,Credit Card
2485,2025-12-26 12:06:40,Net Banking
4321,2025-02-18 07:53:36,Credit Card
4140,2025-07-27 02:25:02,Credit Card
2254,2026-04-01 10:44:00,Cash
5660,2025-02-26 16:23:53,Credit Card
3583,2025-10-06 13:53:44,Cash
2896,2025-09-30 09:08:11,Debit Card
3721,2025-08-09 00:21:21,Net Banking
4605,2026-02-09 23:16:39,Net Banking
5869,2026-01-18 14:53:21,Credit Card
5680,2025-08-16 22:26:13,Credit Card
5984,2026-07-20 19:17:16,Cash
2908,2025-07-28 05:44:42,UPI
1623,2025-04-11 10:37:46,Debit Card
3303,2025-04-01 19:03:00,Debit Card
5922,2025-01-10 15:25:24,Debit Card
1331,2025-08-23 10:41:05,Credit Card
5861,2026-06-02 01:37:43,Credit Card
4037,2025-10-24 06:17:22,UPI
4581,2025-05-02 12:42:13,Credit Card
5431,2025-12-10 12:25:00,Cash
5650,2026-01-24 10:16:44,Debit Card
2549,2025-12-14 12:21:09,Debit Card
4274,2025-11-03 14:15:07,Debit Card
3727,2025-08-09 09:37:32,Cash
4732,2026-02-20 21:58:19,Credit Card
1741,2025-02-21 11:05:08,Cash
4223,2024-12-25 12:24:02,Credit Card
3229,2024-10-08 10:16:49,UPI
1684,2025-04-30 23:47:37,Net Banking
3227,2025-05-25 18:57:06,Cash
4445,2025-07-02 03:06:03,Cash
2391,2026-02-21 09:50:58,UPI
3162,2025-08-06 19:39:17,Credit Card
5763,2025-11-28 01:09:48,UPI
2062,2026-02-09 17:40:45,Cash
2778,2025-10-15 13:35:10,Credit Card
4395,2026-01-28 08:38:09,Debit Card
1208,2025-10-12 18:25:00,Net Banking
1855,2026-08-04 07:16:48,Debit Card
4607,2024-09-06 18:15:02,UPI
3731,2025-02-28 13:41:14,UPI
4328,2025-11-10 12:39:51,UPI
2979,2025-07-18 16:50:10,Net Banking
5935,2025-04-19 20:52:26,Debit Card
5017,2025-12-14 19:22:44,Credit Card
5300,2025-05-16 10:01:31,Debit Card
3712,2026-01-15 07:37:37,Cash
1113,2026-04-22 05:46:21,Cash
4855,2026-03-30 05:44:32,Net Banking
1717,2025-08-03 06:16:09,Debit Card
5113,2024-09-02 06:36:07,UPI
3825,2025-01-26 15:02:04,Debit Card
3905,2025-04-26 12:33:41,Cash
5847,2024-11-11 13:25:57,Cash
4325,2025-03-25 21:43:47,Net Banking
3029,2024-10-22 06:28:09,UPI
4913,2026-07-08 05:21:01,Net Banking
3356,2024-11-26 20:20:09,Credit Card
3657,2025-07-08 21:39:34,Cash
4161,2026-07-13 04:13:49,UPI
4740,2026-04-05 22:31:38,Net Banking
1921,2026-03-25 13:13:51,UPI
4767,2025-10-04 05:45:05,Cash
5290,2026-07-05 15:55:39,Cash
4078,2025-10-27 14:47:44,Net Banking
5993,2025-08-27 09:19:19,Net Banking
4292,2025-12-31 19:38:27,Credit Card
1288,2026-02-25 04:40:08,Cash
5575,2025-09-15 19:10:25,Debit Card
4705,2024-12-06 10:47:33,Debit Card
1743,2025-04-20 09:19:35,Net Banking
5128,2026-02-12 05:29:26,Net Banking
3814,2026-04-03 10:04:01,Cash
5121,2026-03-18 04:16:02,Debit Card
4391,2025-01-11 01:09:32,UPI
1410,2026-06-29 18:12:15,Net Banking
3935,2026-05-23 04:48:09,Net Banking
1992,2026-04-14 01:56:18,Net Banking
5088,2024-12-06 01:43:30,Credit Card
2826,2025-07-16 15:30:07,Credit Card
2320,2025-11-16 03:51:01,UPI
3732,2026-04-16 23:58:21,Credit Card
4996,2026-05-17 17:26:14,Cash
4467,2024-09-19 13:56:00,Debit Card
4630,2026-01-20 22:38:15,Cash
4719,2024-11-14 16:22:57,Cash
5794,2024-09-30 03:24:08,Cash
2663,2026-03-15 02:12:41,Net Banking
1789,2025-05-09 23:51:10,Debit Card
1248,2026-02-12 12:39:22,Credit Card
1720,2025-04-01 22:54:26,Cash
3987,2025-10-24 21:31:10,Net Banking
1825,2024-10-21 22:00:32,UPI
2416,2026-07-15 07:39:34,Debit Card
2726,2024-08-27 10:14:27,Net Banking
4200,2026-07-10 06:02:40,UPI
5287,2026-03-13 09:38:26,Credit Card
3313,2025-02-13 16:35:56,Cash
3182,2024-09-15 18:45:15,Debit Card
3300,2024-12-07 12:44:31,Credit Card
3757,2025-04-25 14:01:52,Debit Card
3326,2024-10-16 18:49:39,Credit Card
5114,2026-05-18 12:56:13,Cash
3082,2025-10-09 13:05:48,Debit Card
4459,2026-03-10 00:30:07,Debit Card
1592,2025-02-06 02:42:20,Net Banking
3411,2024-08-24 18:37:14,Cash
5902,2024-09-25 21:06:04,UPI
4481,2026-07-10 17:04:09,UPI
4567,2025-03-25 07:24:54,Cash
1108,2026-06-06 16:29:38,UPI
2259,2024-09-06 20:03:30,Debit Card
4393,2024-11-20 16:47:41,Credit Card
4607,2025-01-11 19:47:24,Debit Card
4552,2025-01-15 06:05:10,Credit Card
2101,2026-02-08 11:38:23,Cash
5149,2025-10-30 11:22:54,Credit Card
2943,2024-11-09 05:41:33,Net Banking
2435,2025-07-21 09:09:42,Debit Card
5831,2026-03-04 12:27:08,Net Banking
5629,2025-09-19 00:37:05,Credit Card
2006,2026-01-18 23:59:53,UPI
5778,2026-01-11 14:42:55,Net Banking
4088,2025-03-23 12:32:09,Debit Card
4431,2026-04-24 13:04:57,Credit Card
4643,2026-04-26 18:50:56,Net Banking
5205,2025-05-27 02:43:09,UPI
2615,2025-11-23 18:27:37,Net Banking
3653,2026-07-05 10:23:54,Net Banking
3318,2026-04-20 18:18:44,Net Banking
5926,2025-09-13 15:24:03,Debit Card
2110,2024-09-07 19:40:36,Cash
4541,2024-08-08 10:04:20,Cash
4986,2025-04-17 18:55:17,Debit Card
2742,2025-08-22 05:08:28,Net Banking
2416,2024-10-12 19:27:46,Cash
1042,2024-11-28 01:08:38,Net Banking
3061,2026-02-08 16:36:50,Cash
2492,2025-08-11 04:10:13,Debit Card
3989,2024-09-12 04:23:48,Credit Card
5880,2024-10-19 22:42:02,Net Banking
1678,2026-04-30 17:35:28,Credit Card
3626,2025-05-27 14:06:25,UPI
5626,2025-09-04 17:07:35,Cash
2959,2024-11-07 03:42:30,UPI
2339,2026-01-11 00:34:45,Debit Card
5864,2026-08-06 08:14:31,Net Banking
3510,2025-05-09 11:34:40,Cash
3184,2024-10-11 10:51:27,Credit Card
5250,2025-07-29 22:26:20,Debit Card
4551,2026-01-04 04:42:34,Net Banking
5631,2025-04-06 13:06:56,Net Banking
5968,2025-03-24 02:06:48,Cash
2972,2025-05-26 14:06:51,UPI
5170,2025-08-26 08:13:17,Debit Card
1566,2024-11-24 19:14:50,Cash
1280,2024-09-25 03:00:09,Cash
1326,2025-06-07 08:49:08,Cash
5456,2024-08-08 19:02:26,Cash
2787,2024-08-16 06:11:17,Credit Card
5291,2026-05-11 06:23:02,Cash
2533,2026-06-22 19:40:40,Credit Card
4044,2026-07-05 18:29:22,Cash
2838,2025-03-23 18:35:11,Debit Card
1987,2025-06-20 21:47:45,Credit Card
5369,2026-04-01 04:03:39,Debit Card
4627,2025-12-18 23:16:40,Cash
5581,2026-07-22 22:48:16,Credit Card
3017,2026-04-22 20:54:56,Credit Card
1794,2024-12-09 03:38:46,Cash
4247,2025-03-15 12:58:32,Debit Card
1782,2025-03-20 14:08:06,Credit Card
2182,2026-01-08 22:29:43,Credit Card
3268,2026-07-29 01:06:39,UPI
5757,2026-06-13 12:10:33,Credit Card
2109,2025-04-28 07:20:23,UPI
1984,2026-03-27 01:41:09,Debit Card
2685,2026-03-10 16:11:10,Net Banking
3940,2025-09-14 12:19:16,UPI
3153,2025-03-04 08:48:16,UPI
3782,2025-11-18 16:15:15,Cash
3767,2026-05-06 13:55:21,Credit Card
2444,2026-06-19 20:16:00,UPI
2740,2025-11-04 00:29:02,Debit Card
1727,2024-09-23 08:31:43,Cash
2422,2026-01-05 16:19:06,Credit Card
1567,2026-05-09 17:09:12,Cash
3071,2025-08-16 18:26:02,Debit Card
3163,2025-11-24 08:39:03,Debit Card
3771,2025-09-30 23:41:29,Net Banking
4514,2025-07-07 00:36:36,Credit Card
5034,2026-04-13 06:18:53,Net Banking
5906,2025-11-15 16:56:20,Debit Card
1348,2025-02-25 23:28:50,Net Banking
5812,2024-12-05 12:04:17,Debit Card
5245,2025-04-28 18:17:46,Credit Card
3136,2026-05-25 11:04:10,Cash
1765,2024-11-03 05:15:36,Credit Card
2869,2025-10-27 00:30:58,Net Banking
2413,2025-10-11 15:00:20,Credit Card
3180,2024-10-10 07:44:16,Net Banking
2672,2026-04-28 07:52:26,UPI
2258,2025-11-30 21:03:03,Cash
5812,2026-01-26 05:29:33,Net Banking
4584,2026-07-14 03:14:34,UPI
4168,2024-10-18 12:11:28,Net Banking
4797,2024-11-30 21:13:47,UPI
2934,2025-10-29 15:28:50,Debit Card
4816,2026-05-14 17:45:32,Debit Card
5123,2025-07-10 02:24:52,UPI
1980,2024-09-16 20:11:24,Net Banking
3451,2025-01-08 01:23:41,Cash
3941,2025-12-10 17:33:29,Cash
4181,2026-05-06 06:39:02,Cash
2203,2026-07-22 01:35:56,Net Banking
1889,2026-02-11 07:06:05,Cash
3178,2024-12-07 00:34:43,Debit Card
1025,2026-03-29 23:10:44,UPI
1079,2025-04-26 15:39:39,Net Banking
3949,2026-01-05 10:46:05,UPI
1322,2026-03-01 23:52:37,Net Banking
4147,2026-01-15 18:54:08,Cash
1779,2026-06-19 01:27:49,Credit Card
1876,2026-02-01 17:33:39,Cash
2285,2026-06-18 07:36:42,Net Banking
4642,2025-06-30 19:23:07,Net Banking
3912,2025-05-30 20:19:30,Net Banking
2587,2025-08-25 13:57:12,Net Banking
1006,2025-06-30 11:58:45,Debit Card
2673,2024-10-08 06:55:15,Debit Card
4484,2024-08-09 18:09:54,Debit Card
3904,2025-07-14 22:05:00,Credit Card
4406,2025-12-08 23:33:33,Cash
1814,2025-01-05 17:31:55,Credit Card
1058,2025-10-27 08:25:54,UPI
1316,2024-10-16 12:56:29,Cash
5090,2026-01-07 18:47:18,Cash
5120,2025-09-26 13:06:44,Credit Card
3779,2025-01-01 03:29:34,Debit Card
4859,2026-05-04 22:15:18,Net Banking
2144,2024-12-22 10:14:16,Debit Card
1564,2025-11-25 06:53:12,Debit Card
3350,2025-12-19 19:17:40,Net Banking
4828,2024-09-26 08:41:56,Net Banking
4304,2026-03-06 13:19:36,UPI
2151,2026-01-17 14:43:58,UPI
3765,2026-01-19 17:56:24,Debit Card
1209,2025-09-11 17:22:36,Debit Card
4424,2026-03-14 23:12:18,Cash
4154,2025-04-26 20:12:44,Credit Card
3895,2025-02-22 19:52:20,UPI
5713,2025-03-21 20:51:16,Debit Card
4173,2026-02-12 04:09:36,Debit Card
3355,2025-05-19 15:37:27,Debit Card
1064,2024-08-16 13:14:32,Cash
4856,2025-10-30 23:51:08,UPI
5601,2025-09-27 14:55:55,Credit Card
4475,2025-01-07 04:45:37,Cash
2025,2025-01-17 15:13:14,UPI
2058,2026-07-28 20:54:01,Net Banking
4634,2026-02-16 10:26:41,Cash
1225,2026-02-12 16:40:09,UPI
1349,2026-05-13 14:22:19,Net Banking
4357,2025-08-27 07:32:36,Net Banking
1932,2025-01-16 07:25:06,UPI
4568,2026-06-06 06:44:59,UPI
3565,2026-05-29 17:55:04,Cash
1861,2025-05-06 06:06:02,Debit Card
5253,2025-06-21 18:49:15,Cash
4327,2025-03-25 05:19:26,Cash
1619,2026-04-30 19:17:16,Credit Card
1518,2026-02-26 00:00:46,Debit Card
4120,2025-11-20 18:34:10,Cash
3079,2025-12-28 06:07:57,Cash
4294,2025-10-20 04:48:18,Cash
3734,2025-06-29 15:05:25,Net Banking
1834,2024-09-05 05:20:17,UPI
5128,2026-07-17 21:33:29,Credit Card
3295,2025-08-17 09:51:31,Net Banking
2853,2025-07-16 00:56:01,Net Banking
5708,2025-07-15 15:24:40,Debit Card
2119,2026-01-12 09:23:00,Debit Card
4049,2024-10-24 07:32:19,Credit Card
5231,2024-11-13 14:48:44,UPI
3888,2025-06-16 17:55:30,Debit Card
3848,2026-02-05 14:19:42,Net Banking
1947,2024-11-20 13:29:02,UPI
5965,2026-05-05 05:52:11,UPI
4384,2026-01-13 06:48:24,Cash
2755,2025-03-15 23:25:56,Cash
5789,2025-08-30 06:33:14,UPI
1182,2026-05-05 02:39:24,UPI
3435,2024-10-18 00:29:16,Credit Card
1968,2025-09-10 16:14:55,Debit Card
4797,2024-08-30 04:03:19,UPI
2447,2026-03-30 19:59:00,Debit Card
2608,2025-07-17 04:45:36,Debit Card
2827,2025-06-22 00:28:45,Cash
3302,2026-05-16 16:53:46,Debit Card
5878,2026-03-30 03:07:15,Cash
1433,2025-07-03 11:17:16,Net Banking
3947,2025-12-22 08:03:56,Credit Card
4165,2025-09-10 07:03:09,Cash
5614,2025-06-29 19:22:40,Credit Card
3418,2026-02-04 11:46:01,Cash
4218,2025-03-06 09:28:30,Net Banking
5858,2024-08-24 17:45:02,Cash
4142,2025-06-05 18:40:04,Net Banking
3360,2025-02-26 23:30:52,Credit Card
4977,2025-09-05 20:36:19,Cash
3879,2026-02-16 07:39:43,Credit Card
5200,2026-01-27 07:36:36,Net Banking
3794,2024-12-10 22:28:29,Net Banking
2850,2025-01-26 05:28:00,UPI
4078,2025-02-06 13:01:52,Credit Card
5649,2025-08-17 13:46:07,UPI
2355,2025-12-19 03:22:42,Cash
1287,2024-08-23 11:25:33,Credit Card
2880,2026-07-14 06:08:14,Debit Card
3197,2025-02-09 16:21:26,UPI
2907,2025-07-08 09:45:56,Credit Card
3109,2026-02-13 04:38:50,Credit Card
5617,2025-01-07 14:43:10,Credit Card
1439,2026-01-19 09:07:42,UPI
1895,2025-09-26 12:32:49,Credit Card
5436,2025-11-28 20:16:52,Net Banking
1951,2025-06-23 08:03:18,Cash
1994,2026-03-24 08:30:37,Net Banking
3417,2026-08-04 17:18:58,UPI
1054,2024-12-23 10:49:30,Credit Card
3353,2024-09-06 13:44:21,UPI
2470,2025-05-19 00:50:20,Debit Card
2181,2024-11-30 08:02:04,Net Banking
1473,2026-01-16 22:10:50,Cash
2628,2025-01-19 11:49:24,Debit Card
4488,2024-09-28 02:54:52,UPI
2707,2025-05-12 17:49:24,Debit Card
4218,2024-11-06 05:14:58,Cash
3596,2025-09-30 04:25:16,Net Banking
3371,2025-03-16 11:19:13,Credit Card
2884,2025-11-08 01:52:16,UPI
3697,2026-07-01 23:52:26,UPI
4650,2025-01-18 07:15:10,Credit Card
5817,2026-05-28 15:22:58,Net Banking
4293,2024-11-21 03:20:26,Debit Card
4634,2025-12-10 10:00:01,Credit Card
